,Column,Feature,Importance Score
2211,Column_2211,de chn,0
2212,Column_2212,de chn ,0
2213,Column_2213,de chn l,0
2214,Column_2214,de e,0
2215,Column_2215,de ec,0
2216,Column_2216,de ece,0
2201,Column_2201,de aus,0
2200,Column_2200,de au,0
2199,Column_2199,de a,0
2189,Column_2189,dark,0
2183,Column_2183,dachmodu,0
2184,Column_2184,dak,0
2185,Column_2185,dako,0
2186,Column_2186,dakot,0
2187,Column_2187,dakota,0
2188,Column_2188,dar,0
2190,Column_2190,dark ,0
2197,Column_2197,darkshad,0
2191,Column_2191,dark s,0
2192,Column_2192,dark sh,0
2193,Column_2193,dark sha,0
2194,Column_2194,darks,0
2195,Column_2195,darksh,0
2196,Column_2196,darksha,0
2217,Column_2217,de ece ,0
2218,Column_2218,de ece r,0
2219,Column_2219,de el,0
2247,Column_2247,de re,0
2241,Column_2241,de p,0
2242,Column_2242,de pv,0
2243,Column_2243,de pvc,0
2244,Column_2244,de pvc ,0
2245,Column_2245,de pvc u,0
2246,Column_2246,de r,0
2248,Column_2248,de rep,0
2239,Column_2239,de lade ,0
2249,Column_2249,de rept,0
2250,Column_2250,de repti,0
2255,Column_2255,de saeul,0
2256,Column_2256,de sau,0
2257,Column_2257,de saue,0
2258,Column_2258,de sauel,0
2240,Column_2240,de ladek,0
2236,Column_2236,de label,0
2220,Column_2220,de ele,0
2227,Column_2227,de hbl o,0
2221,Column_2221,de elek,0
2222,Column_2222,de elekt,0
2223,Column_2223,de h,0
2224,Column_2224,de hb,0
2225,Column_2225,de hbl,0
2226,Column_2226,de hbl ,0
2228,Column_2228,de he,0
2235,Column_2235,de labe,0
2229,Column_2229,de hec,0
2230,Column_2230,de heck,0
2231,Column_2231,de heckk,0
2232,Column_2232,de l,0
2233,Column_2233,de la,0
2234,Column_2234,de lab,0
2182,Column_2182,dachmod,0
2180,Column_2180,dachm,0
2108,Column_2108,cree,0
2179,Column_2179,dachauss,0
2127,Column_2127,d fe,0
2128,Column_2128,d fen,0
2129,Column_2129,d fens,0
2130,Column_2130,d fenst,0
2131,Column_2131,d fenste,0
2132,Column_2132,d h,0
2133,Column_2133,d hi,0
2134,Column_2134,d hif,0
2135,Column_2135,d hifi,0
2136,Column_2136,d hin,0
2137,Column_2137,d hint,0
2138,Column_2138,d hinte,0
2139,Column_2139,d hinten,0
2140,Column_2140,d hu,0
2141,Column_2141,d hud,0
2126,Column_2126,d fcw,0
2125,Column_2125,d fc,0
2124,Column_2124,d f,0
2115,Column_2115,d b,0
2109,Column_2109,creen,0
2110,Column_2110,creen ,0
2111,Column_2111,creen e,0
2112,Column_2112,creen ec,0
2113,Column_2113,creen u,0
2114,Column_2114,creen us,0
2116,Column_2116,d ba,0
2123,Column_2123,d eg,0
2117,Column_2117,d bas,0
2118,Column_2118,d basi,0
2119,Column_2119,d basis,0
2120,Column_2120,d e,0
2121,Column_2121,d ec,0
2122,Column_2122,d ece,0
2142,Column_2142,d hud ,0
2143,Column_2143,d hud f,0
2144,Column_2144,d hud fc,0
2171,Column_2171,dach au,0
2164,Column_2164,da hau,0
2165,Column_2165,da haub,0
2166,Column_2166,da haube,0
2168,Column_2168,dach,0
2169,Column_2169,dach ,0
2170,Column_2170,dach a,0
2172,Column_2172,dach aus,0
2162,Column_2162,da h,0
2173,Column_2173,dacha,0
2174,Column_2174,dachan,0
2175,Column_2175,dachant,0
2176,Column_2176,dachante,0
2177,Column_2177,dachau,0
2178,Column_2178,dachaus,0
2163,Column_2163,da ha,0
2161,Column_2161,da ,0
2145,Column_2145,d m,0
2152,Column_2152,d us ,0
2146,Column_2146,d mi,0
2147,Column_2147,d mit,0
2148,Column_2148,d mitt,0
2149,Column_2149,d mitte,0
2150,Column_2150,d u,0
2151,Column_2151,d us,0
2153,Column_2153,d us t,0
2160,Column_2160,d vorne,0
2154,Column_2154,d us ta,0
2155,Column_2155,d us tac,0
2156,Column_2156,d v,0
2157,Column_2157,d vo,0
2158,Column_2158,d vor,0
2159,Column_2159,d vorn,0
1303,Column_1303,anbautei,0
1301,Column_1301,anbaut,0
5097,Column_5097,itte be,0
446,Column_446, hyb,0
430,Column_430, hkl o,0
431,Column_431, hkl ob,0
432,Column_432, hkl obe,0
433,Column_433, hkl s,0
434,Column_434, hkl sr,0
435,Column_435, hu,0
436,Column_436, hud,0
437,Column_437, hud ,0
438,Column_438, hud f,0
439,Column_439, hud fc,0
440,Column_440, hud fcw,0
441,Column_441, hud h,0
442,Column_442, hud hu,0
443,Column_443, hud hud,0
444,Column_444, huf,0
429,Column_429, hkl mpa,0
428,Column_428, hkl mp,0
427,Column_427, hkl mit,0
413,Column_413, high,0
407,Column_407, hi zw,0
408,Column_408, hi zwe,0
409,Column_409, hi zwei,0
410,Column_410, hif,0
411,Column_411, hifi,0
412,Column_412, hig,0
414,Column_414, high ,0
426,Column_426, hkl mi,0
415,Column_415, high z,0
416,Column_416, high zo,0
417,Column_417, hin,0
423,Column_423, hkl,0
424,Column_424, hkl ,0
425,Column_425, hkl m,0
445,Column_445, hy,0
447,Column_447, hybr,0
489,Column_489, kkl e,0
448,Column_448, hybri,0
473,Column_473, isp k,0
474,Column_474, isp kk,0
475,Column_475, isp kkl,0
476,Column_476, isp m,0
477,Column_477, isp mn,0
478,Column_478, isp mn ,0
479,Column_479, ka,0
480,Column_480, kan,0
481,Column_481, kant,0
482,Column_482, kante,0
483,Column_483, kanten,0
484,Column_484, kantens,0
485,Column_485, kc,0
486,Column_486, kk,0
487,Column_487, kkl,0
472,Column_472, isp fli,0
471,Column_471, isp fl ,0
470,Column_470, isp fl,0
456,Column_456, in ,0
449,Column_449, hybrid,0
450,Column_450, ic,0
451,Column_451, ice,0
452,Column_452, ics,0
453,Column_453, ik,0
454,Column_454, iks,0
457,Column_457, in h,0
469,Column_469, isp f,0
458,Column_458, in hi,0
460,Column_460, inne,0
462,Column_462, innen ,0
463,Column_463, innen h,0
467,Column_467, isp e,0
468,Column_468, isp ec,0
406,Column_406, hi z,0
405,Column_405, hi vern,0
404,Column_404, hi ver,0
403,Column_403, hi ve,0
346,Column_346, heckspo,0
349,Column_349, hi b,0
350,Column_350, hi ba,0
351,Column_351, hi bas,0
352,Column_352, hi basi,0
353,Column_353, hi be,0
354,Column_354, hi bev,0
355,Column_355, hi e,0
356,Column_356, hi ei,0
357,Column_357, hi ein,0
358,Column_358, hi einb,0
359,Column_359, hi h,0
360,Column_360, hi hi,0
361,Column_361, hi hig,0
362,Column_362, hi high,0
345,Column_345, hecksp,0
344,Column_344, hecksch,0
343,Column_343, hecksc,0
330,Column_330, hb,0
318,Column_318, grid eg,0
325,Column_325, hau,0
326,Column_326, haub,0
327,Column_327, haube,0
328,Column_328, haube ,0
329,Column_329, haube w,0
331,Column_331, hbl,0
342,Column_342, hecks,0
332,Column_332, hbl ,0
333,Column_333, hbl o,0
334,Column_334, hbl ob,0
335,Column_335, hbl obe,0
338,Column_338, heck,0
340,Column_340, heckkl,0
363,Column_363, hi k,0
364,Column_364, hi ku,0
365,Column_365, hi kun,0
394,Column_394, hi t,0
388,Column_388, hi sr k,0
389,Column_389, hi st,0
390,Column_390, hi st ,0
391,Column_391, hi st k,0
392,Column_392, hi sto,0
393,Column_393, hi stof,0
395,Column_395, hi to,0
386,Column_386, hi sr,0
396,Column_396, hi tou,0
398,Column_398, hi un,0
399,Column_399, hi unt,0
400,Column_400, hi unt ,0
401,Column_401, hi unte,0
402,Column_402, hi v,0
387,Column_387, hi sr ,0
385,Column_385, hi skyr,0
366,Column_366, hi kuns,0
375,Column_375, hi msp,0
369,Column_369, hi mi ,0
370,Column_370, hi mi k,0
371,Column_371, hi mi s,0
372,Column_372, hi mit,0
373,Column_373, hi mitt,0
374,Column_374, hi ms,0
376,Column_376, hi msp ,0
384,Column_384, hi sky,0
377,Column_377, hi p,0
378,Column_378, hi ph,0
379,Column_379, hi phe,0
380,Column_380, hi phev,0
382,Column_382, hi sa,0
383,Column_383, hi sk,0
488,Column_488, kkl ,0
490,Column_490, kkl ec,0
648,Column_648, nd ba,0
610,Column_610, mittt,0
592,Column_592, mi sto,0
593,Column_593, mi stof,0
594,Column_594, mit,0
595,Column_595, mit ,0
596,Column_596, mit b,0
597,Column_597, mit bu,0
598,Column_598, mit but,0
599,Column_599, mit e,0
600,Column_600, mit ed,0
601,Column_601, mit ede,0
603,Column_603, mitte,0
605,Column_605, mitte b,0
606,Column_606, mitte k,0
607,Column_607, mitte l,0
608,Column_608, mitte m,0
591,Column_591, mi st,0
590,Column_590, mi s,0
589,Column_589, mi kule,0
579,Column_579, mater,0
573,Column_573, man ,0
574,Column_574, man f,0
575,Column_575, man fl,0
576,Column_576, man fli,0
577,Column_577, mat,0
578,Column_578, mate,0
580,Column_580, materi,0
588,Column_588, mi kul,0
581,Column_581, materia,0
582,Column_582, matt,0
583,Column_583, mc,0
585,Column_585, mi ,0
586,Column_586, mi k,0
587,Column_587, mi ku,0
609,Column_609, mitte s,0
611,Column_611, mittte,0
491,Column_491, kkl ec ,0
612,Column_612, mm,0
631,Column_631, mpa,0
632,Column_632, mpa ,0
633,Column_633, mpa l,0
634,Column_634, mpa lc,0
635,Column_635, mpa lci,0
637,Column_637, msp,0
638,Column_638, msp ,0
639,Column_639, msp d,0
640,Column_640, msp da,0
641,Column_641, msp dar,0
642,Column_642, msp l,0
643,Column_643, msp lc,0
644,Column_644, msp lci,0
645,Column_645, nd,0
646,Column_646, nd ,0
630,Column_630, mp,0
629,Column_629, modell ,0
628,Column_628, modell,0
619,Column_619, mn ,0
613,Column_613, mm ,0
614,Column_614, mm a,0
615,Column_615, mm ak,0
616,Column_616, mm aku,0
617,Column_617, mm akus,0
618,Column_618, mn,0
620,Column_620, mn f,0
627,Column_627, model,0
621,Column_621, mn fl,0
622,Column_622, mn fl ,0
623,Column_623, mn fl e,0
624,Column_624, mo,0
625,Column_625, mod,0
626,Column_626, mode,0
572,Column_572, man,0
571,Column_571, ma,0
570,Column_570, luxl al,0
569,Column_569, luxl a,0
511,Column_511, ku le,0
512,Column_512, kul,0
513,Column_513, kule,0
514,Column_514, kule ,0
515,Column_515, kule r,0
516,Column_516, kule ra,0
517,Column_517, kun,0
518,Column_518, kuns,0
519,Column_519, kunst,0
520,Column_520, kunstl,0
521,Column_521, kunstle,0
523,Column_523, lab,0
524,Column_524, labe,0
525,Column_525, label,0
526,Column_526, label ,0
510,Column_510, ku l,0
509,Column_509, ku ,0
507,Column_507, kst sha,0
498,Column_498, klima,0
492,Column_492, kkl k,0
493,Column_493, kkl ks,0
494,Column_494, kkl ks ,0
495,Column_495, kl,0
496,Column_496, kli,0
497,Column_497, klim,0
499,Column_499, ks,0
506,Column_506, kst sh,0
500,Column_500, ks ,0
501,Column_501, ks e,0
502,Column_502, ks ec,0
503,Column_503, kst,0
504,Column_504, kst ,0
505,Column_505, kst s,0
527,Column_527, label e,0
530,Column_530, lade ,0
531,Column_531, lade v,0
561,Column_561, luf,0
555,Column_555, line ,0
556,Column_556, line l,0
557,Column_557, line lc,0
558,Column_558, ln,0
559,Column_559, lnv,0
560,Column_560, lu,0
562,Column_562, luft,0
553,Column_553, lin,0
563,Column_563, luftk,0
564,Column_564, luftka,0
565,Column_565, luftkan,0
566,Column_566, lux,0
567,Column_567, luxl,0
568,Column_568, luxl ,0
554,Column_554, line,0
552,Column_552, li,0
532,Column_532, lade ve,0
542,Column_542, lci st,0
536,Column_536, lc,0
537,Column_537, lci,0
538,Column_538, lci ,0
539,Column_539, lci s,0
540,Column_540, lci sc,0
541,Column_541, lci sch,0
543,Column_543, lci sta,0
551,Column_551, leiste,0
545,Column_545, led,0
546,Column_546, lede,0
547,Column_547, leder,0
548,Column_548, lei,0
549,Column_549, leis,0
550,Column_550, leist,0
317,Column_317, grid e,0
316,Column_316, grid ,0
315,Column_315, grid,0
118,Column_118, ch,0
97,Column_97, bombier,0
99,Column_99, bra,0
100,Column_100, bran,0
101,Column_101, brand,0
102,Column_102, brande,0
103,Column_103, branded,0
105,Column_105, brem,0
109,Column_109, bu,0
110,Column_110, but,0
111,Column_111, buty,0
112,Column_112, butyl,0
113,Column_113, butyld,0
114,Column_114, butyldi,0
115,Column_115, cb,0
116,Column_116, cf,0
96,Column_96, bombie,0
95,Column_95, bombi,0
94,Column_94, bomb fa,0
82,Column_82, bfs rl,0
76,Column_76, bezugv,0
77,Column_77, bezugvn,0
78,Column_78, bf,0
79,Column_79, bfs,0
80,Column_80, bfs ,0
81,Column_81, bfs r,0
83,Column_83, bl,0
93,Column_93, bomb f,0
84,Column_84, ble,0
85,Column_85, blen,0
86,Column_86, blend,0
87,Column_87, blende,0
88,Column_88, blende ,0
92,Column_92, bomb ,0
117,Column_117, cfk,0
119,Column_119, chn,0
314,Column_314, gri,0
120,Column_120, chn ,0
141,Column_141, dako,0
142,Column_142, dakot,0
143,Column_143, dakota,0
144,Column_144, dar,0
145,Column_145, dark,0
146,Column_146, dark ,0
147,Column_147, dark s,0
148,Column_148, dark sh,0
149,Column_149, darks,0
150,Column_150, darksh,0
151,Column_151, darksha,0
152,Column_152, dw,0
153,Column_153, dwa,0
154,Column_154, dwa ,0
155,Column_155, dwa c,0
140,Column_140, dak,0
139,Column_139, dachmod,0
138,Column_138, dachmo,0
127,Column_127, cors,0
121,Column_121, chn l,0
122,Column_122, chn la,0
123,Column_123, chn lab,0
124,Column_124, cn,0
125,Column_125, co,0
126,Column_126, cor,0
128,Column_128, corso,0
137,Column_137, dachm,0
129,Column_129, corso ,0
130,Column_130, corso e,0
132,Column_132, dac,0
134,Column_134, dacha,0
135,Column_135, dachau,0
136,Column_136, dachaus,0
75,Column_75, bezug,0
74,Column_74, bezu,0
73,Column_73, bez,0
72,Column_72, bev sa,0
20,Column_20, akusti,0
21,Column_21, akustik,0
22,Column_22, al,0
23,Column_23, ale,0
24,Column_24, alev,0
25,Column_25, alp,0
26,Column_26, alpi,0
27,Column_27, alpin,0
28,Column_28, alpina,0
29,Column_29, an,0
30,Column_30, ant,0
31,Column_31, anth,0
32,Column_32, anthr,0
33,Column_33, anthra,0
34,Column_34, anthraz,0
19,Column_19, akust,0
18,Column_18, akus,0
17,Column_17, aku,0
8,Column_8, abdic,0
2,Column_2, abde,0
3,Column_3, abdec,0
4,Column_4, abdeck,0
5,Column_5, abdeckl,0
6,Column_6, abdecku,0
7,Column_7, abdi,0
9,Column_9, abdich,0
16,Column_16, ak,0
10,Column_10, abdicht,0
11,Column_11, abl,0
12,Column_12, abla,0
13,Column_13, ablag,0
14,Column_14, ablage,0
15,Column_15, ablagen,0
35,Column_35, at,0
36,Column_36, au,0
37,Column_37, auf,0
64,Column_64, bel,0
58,Column_58, basis r,0
59,Column_59, basis s,0
60,Column_60, basis t,0
61,Column_61, basis v,0
62,Column_62, basis z,0
63,Column_63, be,0
65,Column_65, bele,0
56,Column_56, basis l,0
66,Column_66, beleu,0
67,Column_67, beleuc,0
68,Column_68, beleuch,0
69,Column_69, bev,0
70,Column_70, bev ,0
71,Column_71, bev s,0
57,Column_57, basis m,0
55,Column_55, basis k,0
38,Column_38, aufn,0
45,Column_45, aussen,0
39,Column_39, aufna,0
40,Column_40, aufnah,0
41,Column_41, aufnahm,0
42,Column_42, aus,0
43,Column_43, auss,0
44,Column_44, ausse,0
46,Column_46, aussena,0
54,Column_54, basis d,0
47,Column_47, aussenh,0
48,Column_48, aussent,0
49,Column_49, ba,0
51,Column_51, basi,0
52,Column_52, basis,0
53,Column_53, basis ,0
156,Column_156, dwa cb,0
157,Column_157, dwa i,0
158,Column_158, dwa ic,0
236,Column_236, fcw,0
259,Column_259, flip,0
260,Column_260, flip ,0
261,Column_261, flip d,0
262,Column_262, flip dw,0
263,Column_263, fs,0
265,Column_265, fue,0
266,Column_266, fuer,0
267,Column_267, fuer ,0
268,Column_268, fuer b,0
269,Column_269, fuer bl,0
270,Column_270, fuer l,0
271,Column_271, fuer le,0
272,Column_272, ge,0
273,Column_273, gep,0
274,Column_274, gepa,0
258,Column_258, fli,0
257,Column_257, fla dwa,0
256,Column_256, fla dw,0
247,Column_247, fl ec ,0
241,Column_241, fenste,0
242,Column_242, fenster,0
243,Column_243, fl,0
244,Column_244, fl ,0
245,Column_245, fl e,0
246,Column_246, fl ec,0
248,Column_248, fl ec d,0
255,Column_255, fla d,0
249,Column_249, fl k,0
250,Column_250, fl kk,0
251,Column_251, fl kkl,0
252,Column_252, fl kkl ,0
253,Column_253, fla,0
254,Column_254, fla ,0
275,Column_275, gepae,0
276,Column_276, gepaec,0
277,Column_277, gepaeck,0
304,Column_304, gpr sa,0
298,Column_298, gpr lc,0
299,Column_299, gpr lci,0
300,Column_300, gpr p,0
301,Column_301, gpr ph,0
302,Column_302, gpr phe,0
303,Column_303, gpr s,0
305,Column_305, gpr sa ,0
296,Column_296, gpr ice,0
306,Column_306, gpr si,0
307,Column_307, gpr sit,0
308,Column_308, gpr u,0
309,Column_309, gpr un,0
310,Column_310, gpr unt,0
313,Column_313, grad,0
297,Column_297, gpr l,0
295,Column_295, gpr ic,0
279,Column_279, gpr,0
286,Column_286, gpr bas,0
280,Column_280, gpr ,0
281,Column_281, gpr a,0
282,Column_282, gpr ab,0
283,Column_283, gpr abl,0
284,Column_284, gpr b,0
285,Column_285, gpr ba,0
287,Column_287, gpr be,0
294,Column_294, gpr i,0
288,Column_288, gpr bev,0
289,Column_289, gpr h,0
290,Column_290, gpr hi,0
291,Column_291, gpr hin,0
292,Column_292, gpr hy,0
293,Column_293, gpr hyb,0
240,Column_240, fenst,0
235,Column_235, fc,0
159,Column_159, dwa ics,0
234,Column_234, fa huf,0
178,Column_178, ece n,0
179,Column_179, ece nd,0
180,Column_180, ece p,0
181,Column_181, ece pa,0
182,Column_182, ece pad,0
183,Column_183, ece r,0
184,Column_184, ece rl,0
185,Column_185, ece rl ,0
186,Column_186, ece s,0
187,Column_187, ece sh,0
188,Column_188, ece shd,0
189,Column_189, ed,0
190,Column_190, ede,0
191,Column_191, edel,0
192,Column_192, edels,0
177,Column_177, ece bel,0
176,Column_176, ece be,0
175,Column_175, ece b,0
166,Column_166, ec dw,0
160,Column_160, dwa u,0
161,Column_161, dwa ug,0
162,Column_162, dwa ugd,0
163,Column_163, ec,0
164,Column_164, ec ,0
165,Column_165, ec d,0
167,Column_167, ec dwa,0
174,Column_174, ece ,0
168,Column_168, ec dwa ,0
169,Column_169, ec f,0
170,Column_170, ec fl,0
171,Column_171, ec fla,0
172,Column_172, ec fla ,0
173,Column_173, ece,0
193,Column_193, edelst,0
194,Column_194, edelsta,0
195,Column_195, eg,0
226,Column_226, esg ,0
219,Column_219, elek,0
220,Column_220, elekt,0
221,Column_221, elektr,0
222,Column_222, elektr ,0
223,Column_223, elektri,0
224,Column_224, es,0
227,Column_227, esg s,0
217,Column_217, ele us,0
228,Column_228, esg sc,0
229,Column_229, esg sch,0
230,Column_230, fa,0
231,Column_231, fa ,0
232,Column_232, fa h,0
233,Column_233, fa hu,0
218,Column_218, ele us ,0
216,Column_216, ele u,0
198,Column_198, einb,0
205,Column_205, einlege,0
199,Column_199, einbo,0
200,Column_200, einbor,0
201,Column_201, einbord,0
202,Column_202, einl,0
203,Column_203, einle,0
204,Column_204, einleg,0
207,Column_207, einst,0
215,Column_215, ele ,0
208,Column_208, einst ,0
209,Column_209, einst h,0
210,Column_210, einst i,0
212,Column_212, einstie,0
213,Column_213, el,0
214,Column_214, ele,0
647,Column_647, nd b,0
649,Column_649, nd bas,0
1300,Column_1300,anbau,0
1083,Column_1083, zweibor,0
1067,Column_1067, wave tc,0
1068,Column_1068, xe,0
1069,Column_1069, xev,0
1070,Column_1070, xev ,0
1071,Column_1071, xev h,0
1072,Column_1072, xev hi,0
1073,Column_1073, xev hi ,0
1074,Column_1074, zo,0
1075,Column_1075, zon,0
1076,Column_1076, zone,0
1077,Column_1077, zonen,0
1078,Column_1078, zw,0
1079,Column_1079, zwe,0
1080,Column_1080, zwei,0
1081,Column_1081, zweib,0
1066,Column_1066, wave t,0
1065,Column_1065, wave sc,0
1064,Column_1064, wave s,0
1054,Column_1054, vsg ,0
1048,Column_1048, vred,0
1049,Column_1049, vrede,0
1050,Column_1050, vredec,0
1051,Column_1051, vredeck,0
1052,Column_1052, vs,0
1053,Column_1053, vsg,0
1055,Column_1055, vsg m,0
1063,Column_1063, wave lc,0
1056,Column_1056, vsg mm,0
1057,Column_1057, vsg mm ,0
1058,Column_1058, wa,0
1059,Column_1059, wav,0
1060,Column_1060, wave,0
1062,Column_1062, wave l,0
1082,Column_1082, zweibo,0
1084,Column_1084,a b,0
1122,Column_1122,abd fen,0
1085,Column_1085,a be,0
1104,Column_1104,a i,0
1105,Column_1105,a ic,0
1106,Column_1106,a ics,0
1107,Column_1107,a l,0
1108,Column_1108,a lc,0
1109,Column_1109,a lci,0
1110,Column_1110,a ln,0
1111,Column_1111,a lnv,0
1112,Column_1112,a u,0
1113,Column_1113,a ug,0
1114,Column_1114,a ugd,0
1115,Column_1115,a ugdo,0
1116,Column_1116,a ugdo ,0
1117,Column_1117,a ugdo i,0
1120,Column_1120,abd f,0
1103,Column_1103,a huf,0
1102,Column_1102,a hu,0
1101,Column_1101,a hi mi,0
1092,Column_1092,a h,0
1086,Column_1086,a bev,0
1087,Column_1087,a c,0
1088,Column_1088,a cb,0
1089,Column_1089,a d,0
1090,Column_1090,a dw,0
1091,Column_1091,a dwa,0
1093,Column_1093,a ha,0
1100,Column_1100,a hi m,0
1094,Column_1094,a hau,0
1095,Column_1095,a haub,0
1096,Column_1096,a haube,0
1097,Column_1097,a haube ,0
1098,Column_1098,a hi,0
1099,Column_1099,a hi ,0
1047,Column_1047, vre,0
1046,Column_1046, vr,0
1045,Column_1045, vorne g,0
1044,Column_1044, vorne ,0
988,Column_988, us bel,0
989,Column_989, us bele,0
990,Column_990, us l,0
991,Column_991, us la,0
992,Column_992, us lab,0
993,Column_993, us labe,0
994,Column_994, us s,0
995,Column_995, us sh,0
996,Column_996, us shd,0
997,Column_997, us t,0
998,Column_998, us ta,0
999,Column_999, us tac,0
1000,Column_1000, us tach,0
1002,Column_1002, ver,0
1004,Column_1004, verde,0
987,Column_987, us be,0
986,Column_986, us b,0
985,Column_985, us ,0
976,Column_976, unten e,0
968,Column_968, unt m,0
969,Column_969, unt mp,0
970,Column_970, unt mpa,0
973,Column_973, unten ,0
974,Column_974, unten b,0
975,Column_975, unten d,0
977,Column_977, unten l,0
984,Column_984, us,0
978,Column_978, unten m,0
979,Column_979, unten p,0
980,Column_980, unten s,0
981,Column_981, unter,0
982,Column_982, untert,0
983,Column_983, unterte,0
1005,Column_1005, verdec,0
1006,Column_1006, verdeck,0
1007,Column_1007, verk,0
1036,Column_1036, vorn bf,0
1027,Column_1027, vin,0
1028,Column_1028, viny,0
1029,Column_1029, vinyl,0
1030,Column_1030, vn,0
1034,Column_1034, vorn ,0
1035,Column_1035, vorn b,0
1037,Column_1037, vorn f,0
1025,Column_1025, verz cn,0
1038,Column_1038, vorn fs,0
1039,Column_1039, vorn r,0
1040,Column_1040, vorn rl,0
1041,Column_1041, vorn s,0
1042,Column_1042, vorn sw,0
1043,Column_1043, vorne,0
1026,Column_1026, vi,0
1024,Column_1024, verz c,0
1008,Column_1008, verkl,0
1015,Column_1015, vers,0
1009,Column_1009, verkle,0
1010,Column_1010, verklei,0
1011,Column_1011, vern,0
1012,Column_1012, verna,0
1013,Column_1013, vernas,0
1014,Column_1014, vernasc,0
1016,Column_1016, versc,0
1023,Column_1023, verz ,0
1017,Column_1017, versch,0
1018,Column_1018, verschi,0
1019,Column_1019, verst,0
1020,Column_1020, verste,0
1021,Column_1021, verstel,0
1022,Column_1022, verz,0
1121,Column_1121,abd fe,0
1123,Column_1123,abd fens,0
650,Column_650, nd basi,0
1258,Column_1258,ahmen tu,0
1238,Column_1238,ahl,0
1239,Column_1239,ahle,0
1240,Column_1240,ahlei,0
1241,Column_1241,ahlein,0
1242,Column_1242,ahleinl,0
1243,Column_1243,ahleinle,0
1246,Column_1246,ahme ,0
1247,Column_1247,ahme e,0
1248,Column_1248,ahme ei,0
